"status_published","num_comments","num_shares","num_likes","pos_emo_int","status_typelink","status_typephoto","status_typestatus","status_typevideo","mon","tues","wed","thurs","fri","sat","sun","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
2013-09-28 21:48:00,0.00196463654223969,0,0.00636942675159236,2.53664179066617e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-25 09:05:00,0.00392927308447937,0,0.00828025477707006,6.59526865573205e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-25 03:29:00,0,0.00523560209424084,0.00360934182590234,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-24 07:16:00,0.0294695481335953,0.00523560209424084,0.0157112526539278,0.000938557462546484,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-22 09:21:00,0.0117878192534381,0,0.0144373673036093,0.000344983283530599,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-17 00:59:00,0.00392927308447937,0.0523560209424084,0.0138004246284501,0.000109921144262201,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-12 04:12:00,0.00392927308447937,0,0.0110403397027601,8.79369154097607e-05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-12 02:34:00,0.0157170923379175,0,0.0165605095541401,0.000527621492458564,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-12 01:34:00,0.00589390962671906,0,0.0059447983014862,7.10259701386528e-05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-11 21:38:00,0.00982318271119843,0,0.0133757961783439,0.000266347388019948,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-11 03:42:00,0.0471512770137525,0,0.00403397027600849,0.000385569552181258,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-11 03:34:00,0.0432220039292731,0,0.00445859872611465,0.000390642835762591,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-11 02:56:00,0.0235756385068762,0,0.016348195329087,0.000781285671525181,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-11 02:05:00,0.00589390962671906,0.00523560209424084,0.0290870488322718,0.000347519925321266,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-11 00:12:00,0.031434184675835,0.00523560209424084,0.114012738853503,0.00726494208846792,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-10 23:42:00,0.00982318271119843,0.00523560209424084,0.0121019108280255,0.000240980970113286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-10 04:07:00,0.0216110019646365,0,0.0305732484076433,0.00133934686547174,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-09 10:13:00,0.00196463654223969,0,0.00276008492569002,1.09921144262201e-05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-09 10:12:00,0,0,0.00212314225053079,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-04 22:31:00,0.00982318271119843,0,0.0229299363057325,0.000456595522319911,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-03 02:57:00,0,0,0.0104033970276008,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-01 05:26:00,0,0,0.000212314225053079,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-08-28 02:04:00,0.00196463654223969,0,0.00615711252653928,2.45208706431063e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-25 22:20:00,0.00392927308447937,0.0104712041884817,0.00509554140127389,4.05862686506588e-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-10 23:20:00,0.0333988212180747,0,0.0331210191082803,0.0022423913429489,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-06 12:17:00,0.00196463654223969,0,0.0118895966029724,4.73506467591019e-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-04 13:57:00,0.00196463654223969,0,0.00721868365180467,2.87486069608833e-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-01 00:48:00,0.00196463654223969,0,0.00339702760084926,1.35287562168863e-05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-01 00:45:00,0.00196463654223969,0,0.00530785562632696,2.11386815888848e-05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-31 11:15:00,0.00785854616895874,0.00523560209424084,0.00806794055201699,0.000128523184060419,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-31 10:27:00,0.00982318271119843,0,0.00955414012738853,0.000190248134299963,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-31 04:52:00,0.00392927308447937,0,0.0157112526539278,0.000125140995006198,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-31 04:51:00,0,0,0.00169851380042463,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-30 21:20:00,0,0,0.000424628450106157,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-29 07:10:00,0.0157170923379175,0,0.0278131634819533,0.00088613353220605,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-29 06:27:00,0.00589390962671906,0,0.00679405520169851,8.11725373013175e-05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-29 06:24:00,0.00196463654223969,0.00523560209424084,0.0029723991507431,1.18376616897755e-05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-29 06:23:00,0.0196463654223969,0.0209424083769634,0.0191082802547771,0.000760992537199852,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-24 21:55:00,0.00392927308447937,0,0.0259023354564756,0.000206313532307515,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-24 12:10:00,0,0,0.00106157112526539,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-24 07:12:00,0.00982318271119843,0.00523560209424084,0.0205944798301486,0.000410090422824365,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-24 01:22:00,0.00196463654223969,0,0.00658174097664544,2.62119651702171e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-24 00:56:00,0.00785854616895874,0,0.0169851380042463,0.000270575124337725,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-24 00:52:00,0.00196463654223969,0.00523560209424084,0.010828025477707,4.31229104413249e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-24 00:50:00,0,0,0.00806794055201699,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-24 00:31:00,0.00982318271119843,0,0.021656050955414,0.000431229104413249,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-20 09:25:00,0.0196463654223969,0.00523560209424084,0.0195329087048832,0.00077790348247096,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-20 09:18:00,0.00785854616895874,0,0.0114649681528662,0.000182638208927964,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-20 09:13:00,0.00785854616895874,0,0.00934182590233546,0.000148816318385749,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-19 01:20:00,0.00982318271119843,0.00523560209424084,0.0165605095541401,0.000329763432786602,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-18 23:20:00,0.0196463654223969,0.00523560209424084,0.0140127388535032,0.000558061193946558,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-18 22:58:00,0.0117878192534381,0.0104712041884817,0.0114649681528662,0.000273957313391947,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-18 11:53:00,0,0,0.00530785562632696,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-18 07:39:00,0.00982318271119843,0.00523560209424084,0.0157112526539278,0.000312852487515495,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-18 07:34:00,0.0137524557956778,0.00523560209424084,0.0167728237791932,0.000467587636746131,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-15 02:23:00,0.00589390962671906,0.00523560209424084,0.0220806794055202,0.000263810746229282,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-08 00:07:00,0.0137524557956778,0,0.00806794055201699,0.000224915572105734,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-06 02:40:00,0.0117878192534381,0,0.00360934182590234,8.62458208826499e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-05 09:29:00,0.0157170923379175,0,0.0159235668789809,0.000507328358133235,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-02 13:06:00,0.00589390962671906,0,0.0110403397027601,0.000131905373114641,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-02 02:41:00,0,0.0261780104712042,0.00806794055201699,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-06-29 22:40:00,0.00982318271119843,0,0.0123142250530786,0.000245208706431063,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-29 10:48:00,0.00196463654223969,0.0104712041884817,0.00254777070063694,1.01465671626647e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-29 00:00:00,0,0.0104712041884817,0.000849256900212314,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-28 04:28:00,0.00785854616895874,0,0.0059447983014862,9.47012935182038e-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-25 22:33:00,0,0.00523560209424084,0.000849256900212314,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-25 03:09:00,0,0,0.010828025477707,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-25 00:12:00,0.00196463654223969,0,0.00382165605095541,1.5219850743997e-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-23 03:18:00,0,0,0.00955414012738853,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-23 02:02:00,0,0,0.0029723991507431,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-21 22:56:00,0.00196463654223969,0,0.0114649681528662,4.56595522319911e-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-20 23:27:00,0.00785854616895874,0,0.0138004246284501,0.000219842288524402,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-20 03:33:00,0,0,0.0154989384288747,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-19 22:44:00,0.00589390962671906,0,0.00912951167728238,0.000109075596998645,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-17 00:06:00,0.00785854616895874,0.00523560209424084,0.0059447983014862,9.47012935182038e-05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-16 23:45:00,0.00196463654223969,0,0.00467091295116773,1.86020397982186e-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-16 07:46:00,0.00589390962671906,0,0.00828025477707006,9.89290298359807e-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-15 06:43:00,0.0157170923379175,0,0.0131634819532909,0.000419391442723474,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-15 03:59:00,0.00392927308447937,0,0.00424628450106157,3.38218905422156e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-15 03:57:00,0,0,0.00360934182590234,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-15 02:44:00,0.0137524557956778,0,0.0104033970276008,0.000290022711399499,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-15 01:55:00,0.0137524557956778,0,0.0131634819532909,0.00036696751238304,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-15 01:42:00,0.00392927308447937,0,0.00912951167728238,7.27170646657636e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-14 13:55:00,0.00196463654223969,0,0.00636942675159236,2.53664179066617e-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-14 09:53:00,0,0,0.0059447983014862,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-14 08:05:00,0.00392927308447937,0.0104712041884817,0.0104033970276008,8.28636318284283e-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-13 08:41:00,0.0117878192534381,0,0.0142250530785563,0.000339909999949267,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-13 03:26:00,0.00196463654223969,0,0.00424628450106157,1.69109452711078e-05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-13 01:13:00,0.00982318271119843,0,0.0171974522292994,0.000342446641739933,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-11 23:17:00,0.0117878192534381,0.00523560209424084,0.0123142250530786,0.000294250447717276,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-11 09:22:00,0.00982318271119843,0,0.00276008492569002,5.49605721311004e-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-09 08:15:00,0,0,0.00997876857749469,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-09 00:00:00,0,0.0104712041884817,0.00148619957537155,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-08 06:52:00,0.00392927308447937,0.00523560209424084,0.0131634819532909,0.000104847860680868,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-08 06:44:00,0.0117878192534381,0,0.0178343949044586,0.000426155820831917,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-07 02:39:00,0.00392927308447937,0,0.00488322717622081,3.8895174123548e-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-07 01:13:00,0.00785854616895874,0,0.00403397027600849,6.42615920302097e-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-03 07:08:00,0,0.00523560209424084,0.00276008492569002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-02 17:03:00,0.00196463654223969,0.00523560209424084,0.00169851380042463,6.76437810844313e-06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-02 11:00:00,0.00196463654223969,0,0.00743099787685775,2.95941542244387e-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-02 03:47:00,0,0,0.00785562632696391,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-01 00:07:00,0.0196463654223969,0,0.0154989384288747,0.000617249502395435,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-05-31 20:55:00,0.0176817288801572,0,0.024203821656051,0.000867531492407831,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-30 23:43:00,0.0117878192534381,0,0.0146496815286624,0.000350056567111932,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-30 18:35:00,0,0,0.00912951167728238,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-30 18:34:00,0.00589390962671906,0,0.0225053078556263,0.000268884029810614,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-29 08:18:00,0.00392927308447937,0,0.0146496815286624,0.000116685522370644,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-29 08:17:00,0.00392927308447937,0,0.0138004246284501,0.000109921144262201,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-28 03:15:00,0,0,0.0110403397027601,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-28 03:13:00,0.00196463654223969,0,0.0167728237791932,6.67982338208759e-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-28 03:13:00,0.00196463654223969,0,0.0104033970276008,4.14318159142142e-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-25 23:32:00,0,0,0.00658174097664544,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-20 11:34:00,0,0.0104712041884817,0.00148619957537155,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-19 21:29:00,0,0.0104712041884817,0.00127388535031847,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-19 15:47:00,0,0,0.00148619957537155,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-19 15:46:00,0.00196463654223969,0.00523560209424084,0.00106157112526539,4.22773631777696e-06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-19 05:23:00,0.00196463654223969,0,0.00382165605095541,1.5219850743997e-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-19 04:57:00,0,0.0366492146596859,0.00679405520169851,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-18 11:40:00,0.00196463654223969,0,0.00700636942675159,2.79030596973279e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-16 11:29:00,0,0,0.0205944798301486,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-15 07:57:00,0.031434184675835,0,0.021656050955414,0.0013799331341224,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-14 01:31:00,0.0196463654223969,0,0.00806794055201699,0.000321307960151049,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-12 05:16:00,0.00392927308447937,0,0.00339702760084926,2.70575124337725e-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-09 00:00:00,0.00196463654223969,0.0104712041884817,0.000636942675159236,2.53664179066617e-06,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-07 22:31:00,0,0.0261780104712042,0.00573248407643312,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-07 22:00:00,0.00785854616895874,0.183246073298429,0.0165605095541401,0.000263810746229282,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-05 05:20:00,0,0,0.00615711252653928,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-02 02:02:00,0.0176817288801572,0,0.0140127388535032,0.000502255074551902,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-02 00:30:00,0.031434184675835,0,0.0165605095541401,0.00105524298491713,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-04-27 13:02:00,0.0176817288801572,0.00523560209424084,0.0121019108280255,0.000433765746203916,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-27 08:20:00,0.00785854616895874,0,0.00403397027600849,6.42615920302097e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-27 08:01:00,0.0275049115913556,0,0.0174097664543524,0.000970688258561589,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-27 06:02:00,0.00785854616895874,0.00523560209424084,0.00106157112526539,1.69109452711078e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-25 05:01:00,0.00982318271119843,0,0.0110403397027601,0.000219842288524402,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-24 23:52:00,0.0275049115913556,0,0.00955414012738853,0.000532694776039896,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-24 01:23:00,0.037328094302554,0.0575916230366492,0.00870488322717622,0.00065868131830965,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-23 08:16:00,0.0196463654223969,0,0.0116772823779193,0.000465050994955465,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-23 04:05:00,0.00196463654223969,0,0.00849256900212314,3.38218905422156e-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-23 00:52:00,0.00785854616895874,0,0.0101910828025478,0.000162345074602635,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-22 23:46:00,0.0137524557956778,0,0.0112526539278132,0.00031369803477905,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-22 11:55:00,0,0,0.00106157112526539,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-22 10:41:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-22 10:16:00,0.0117878192534381,0,0.0157112526539278,0.000375422985018594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-22 00:00:00,0.00196463654223969,0.0104712041884817,0.00148619957537155,5.91883084488774e-06,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-19 03:04:00,0.420432220039293,0,0.0203821656050955,0.017370922982482,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-16 01:16:00,0.00392927308447937,0,0.00912951167728238,7.27170646657636e-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-09 07:58:00,0.00589390962671906,0,0.00276008492569002,3.29763432786602e-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-09 07:51:00,0.00589390962671906,0,0.0059447983014862,7.10259701386528e-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-09 02:37:00,0,0.00523560209424084,0.00721868365180467,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-08 23:18:00,0.00196463654223969,0,0.0176220806794055,7.01804228750975e-05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-08 09:23:00,0,0,0.00148619957537155,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-08 03:45:00,0,0,0.00721868365180467,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-08 01:54:00,0.00589390962671906,0,0.0205944798301486,0.000246054253694619,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-07 09:13:00,0.00785854616895874,0,0.00509554140127389,8.11725373013175e-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-07 08:11:00,0.0353634577603143,0,0.0225053078556263,0.00161330417886369,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-07 05:50:00,0.00785854616895874,0,0.0278131634819533,0.000443066766103025,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-06 11:20:00,0.0137524557956778,0,0.0280254777070064,0.000781285671525181,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-06 09:10:00,0.00982318271119843,0,0.0167728237791932,0.000333991169104379,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-05 10:49:00,0.00392927308447937,0.0366492146596859,0.0150743099787686,0.000120067711424866,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
