"status_published","num_comments","num_shares","num_likes","num_loves","num_wows","num_hahas","num_sads","num_angrys","pos_emo_int","neg_emo_int","status_typelink","status_typephoto","status_typestatus","status_typevideo","mon","tues","wed","thurs","fri","sat","sun","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
2017-08-29 22:40:00,0.0269652215340638,0.0125584112149533,0.0247972190034762,0.0273972602739726,0.00359712230215827,0.0254777070063694,0.0196078431372549,0,0.00590992555080924,0.00353913685079349,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-29 06:30:00,4.76417341591234e-05,0,0.00509849362688297,0,0,0,0,0,1.83771536562266e-06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-29 06:00:00,0.000333492139113864,0,0.0259559675550406,0,0.00359712230215827,0,0,0,6.54894930294621e-05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-27 22:06:00,0.0133396855645545,0.0169392523364486,0.0192352259559676,0.0258751902587519,0,0,0,0,0.00233891046533793,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-27 09:16:00,0,0.000292056074766355,0.00903823870220162,0.0015220700152207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-26 22:28:00,0,0,0.00278099652375435,0.0015220700152207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-26 21:09:00,0.000190566936636494,0,0.021784472769409,0.0045662100456621,0.0107913669064748,0,0,0,3.24106164482542e-05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-26 09:41:00,0.000333492139113864,0,0.0141367323290846,0.0030441400304414,0.00359712230215827,0,0,0,3.68378398290724e-05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-25 23:04:00,0.0325393044306813,0.0143107476635514,0.0273464658169177,0.0319634703196347,0,0.00636942675159236,0.0196078431372549,0.032258064516129,0.00793032653027811,0.00854145042081963,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-24 23:24:00,0.02663172939495,0.0110981308411215,0.0308227114716107,0.0243531202435312,0.00359712230215827,0,0,0,0.00695750684173077,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-24 01:31:00,0,0,0.00787949015063731,0.0015220700152207,0.00359712230215827,0,0.0196078431372549,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-23 22:19:00,0.0298713673177704,0.0154789719626168,0.028505214368482,0.0213089802130898,0.00359712230215827,0.00636942675159236,0,0,0.00717535964507368,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-23 10:56:00,9.52834683182468e-05,0,0.00231749710312862,0,0.00359712230215827,0,0,0,1.67065033238424e-06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-23 10:56:00,0,0,0.000695249130938586,0,0.00359712230215827,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-23 10:42:00,4.76417341591234e-05,0,0.00347624565469293,0,0.00359712230215827,0,0,0,1.25298774928818e-06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-23 10:38:00,0,0,0.00115874855156431,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-22 22:08:00,0.0181991424487851,0.0119742990654206,0.0190034762456547,0.0243531202435312,0.00359712230215827,0.00636942675159236,0,0,0.00312712329215681,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-22 05:36:00,0.0114340161981896,0.0058411214953271,0.0122827346465817,0.0213089802130898,0,0.00636942675159236,0,0,0.00134320286723693,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-20 22:55:00,0.0122439256788947,0.00554906542056075,0.011819235225956,0.0136986301369863,0,0.00636942675159236,0,0,0.00128807140626825,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-20 22:09:00,0,0,0.0048667439165701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-20 09:37:00,4.76417341591234e-05,0.00058411214953271,0.00208574739281576,0,0,0,0,0,7.51792649572907e-07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-20 09:34:00,0,0.000292056074766355,0.00278099652375435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-19 09:06:00,0.00833730347784659,0.00876168224299065,0.0247972190034762,0.0243531202435312,0.00719424460431655,0.0127388535031847,0.0196078431372549,0.0645161290322581,0.00179803742022853,0.00328276828032965,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-19 08:04:00,0.00385898046688899,0.00525700934579439,0.0108922363847045,0.0045662100456621,0,0,0,0.032258064516129,0.000338306692307808,0.000506484248965146,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-19 06:15:00,0.00014292520247737,0.000292056074766355,0.00926998841251448,0.0030441400304414,0.00359712230215827,0,0,0,1.05250970940207e-05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-17 08:55:00,0.00871843735111958,0.0216121495327103,0.00996523754345307,0.0060882800608828,0,0,0.0196078431372549,0.032258064516129,0.000718463175441841,0.00228855845828696,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-16 09:13:00,0.00390662220104812,0.00116822429906542,0.00417149478563152,0.0015220700152207,0,0,0,0,0.000130143660892732,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-16 07:59:00,0.0138161029061458,0.00992990654205607,0.0139049826187717,0.0136986301369863,0,0,0,0,0.00167148565755043,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-16 07:23:00,0,0,0.00301274623406721,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-15 05:03:00,0.00600285850404955,0.00204439252336449,0.0104287369640788,0.0091324200913242,0,0,0,0,0.000536779951795055,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-14 03:27:00,0.00014292520247737,0.000292056074766355,0.00440324449594438,0,0,0,0,0,4.76135344729508e-06,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-13 04:47:00,0.000190566936636494,0,0.00278099652375435,0.0015220700152207,0,0,0,0,4.34369086419902e-06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-12 02:14:00,0.00166746069556932,0.000292056074766355,0.00440324449594438,0,0,0,0,0,5.55491235517759e-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-12 01:16:00,4.76417341591234e-05,0,0.00254924681344148,0,0,0,0,0,9.1885768281133e-07,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-11 02:53:00,0.00323963792282039,0.00204439252336449,0.00533024333719583,0.0076103500761035,0,0,0,0,0.000159045911642979,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-11 02:16:00,9.52834683182468e-05,0,0.00231749710312862,0,0,0,0,0,1.67065033238424e-06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-09 05:53:00,0,0,0.00231749710312862,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-09 02:11:00,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-09 02:11:00,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-08 10:23:00,0,0,0.00393974507531866,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-08 02:28:00,0.00619342544068604,0.00146028037383178,0.00579374275782155,0.0091324200913242,0.00359712230215827,0.00636942675159236,0,0,0.000336636041975424,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-07 04:29:00,0,0,0.00463499420625724,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-07 00:41:00,0.00628870890900429,0.00058411214953271,0.00741599073001159,0.0045662100456621,0,0,0,0,0.000385920226780759,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-06 23:09:00,0.000333492139113864,0,0.006720741599073,0,0,0,0,0,1.69571008737e-05,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-06 02:36:00,9.52834683182468e-05,0,0.00278099652375435,0,0,0,0,0,2.00478039886108e-06,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-06 01:35:00,4.76417341591234e-05,0,0.000695249130938586,0,0,0,0,0,2.50597549857636e-07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-06 01:30:00,0,0,0.000695249130938586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-05 04:43:00,0.0132444020962363,0.00379672897196262,0.0122827346465817,0.0121765601217656,0,0,0,0,0.00141654441682859,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-05 03:08:00,0.00014292520247737,0,0.00278099652375435,0,0,0,0,0,3.00717059829163e-06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04 09:32:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04 08:30:00,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04 08:25:00,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04 08:22:00,0,0,0.000695249130938586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04 08:20:00,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04 08:13:00,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04 08:03:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04 08:01:00,0,0.000292056074766355,0.000463499420625724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04 07:59:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04 07:57:00,4.76417341591234e-05,0,0.000463499420625724,0,0,0,0,0,1.67065033238424e-07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04 01:22:00,0.00495474035254883,0.00146028037383178,0.006720741599073,0.0045662100456621,0.00359712230215827,0.00636942675159236,0,0,0.000277996215308737,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-04 00:10:00,0.000190566936636494,0,0.00533024333719583,0,0,0,0,0,7.68499152896749e-06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-03 23:53:00,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-03 09:22:00,0.00014292520247737,0,0.000695249130938586,0,0,0,0,0,7.51792649572907e-07,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-03 09:22:00,9.52834683182468e-05,0,0.000463499420625724,0,0,0,0,0,3.34130066476847e-07,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-02 06:17:00,0,0,0.00254924681344148,0.0015220700152207,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-01 08:55:00,0,0,0.0018539976825029,0.0015220700152207,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-01 04:01:00,0,0,0.00115874855156431,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-01 03:01:00,0.0112434492615531,0.00496495327102804,0.00996523754345307,0.015220700152207,0.00359712230215827,0,0,0,0.0010448247178731,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-08-01 01:47:00,0.000666984278227727,0.00058411214953271,0.00718424101969873,0,0,0,0,0,3.62531122127379e-05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-07-31 05:48:00,0,0,0.000695249130938586,0.0015220700152207,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-31 05:12:00,0.00867079561696046,0.00496495327102804,0.00463499420625724,0.015220700152207,0,0,0,0,0.000456087540740897,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-31 04:49:00,0.000190566936636494,0,0.00509849362688297,0,0,0,0,0,7.35086146249064e-06,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-30 00:43:00,9.52834683182468e-05,0,0.00463499420625724,0,0,0,0,0,3.34130066476847e-06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-29 08:56:00,0,0,0.000926998841251448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-29 05:39:00,0.00014292520247737,0,0.0101969872537659,0.0045662100456621,0,0,0,0.032258064516129,1.17780848433089e-05,1.8758675887598e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-28 08:07:00,0,0,0.000695249130938586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-28 07:58:00,0,0,0.00463499420625724,0.0015220700152207,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-28 05:23:00,0.0112910909957122,0.00467289719626168,0.00787949015063731,0.0076103500761035,0,0,0,0,0.000772091051111375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-28 04:06:00,0.000381133873272987,0,0.00602549246813442,0,0,0,0,0,1.73747634567961e-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-28 03:47:00,9.52834683182468e-05,0,0.00278099652375435,0,0,0,0,0,2.00478039886108e-06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-27 08:19:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-27 04:32:00,0.00938542162934731,0.00116822429906542,0.00556199304750869,0.0091324200913242,0,0,0,0,0.000493677173219542,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-27 04:26:00,0,0,0.000695249130938586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-27 03:04:00,0.000524059075750357,0,0.0101969872537659,0,0,0,0,0,4.04297380436985e-05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-27 00:51:00,0.00152453549309195,0.000292056074766355,0.0148319814600232,0,0,0,0,0,0.000171074594036146,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-26 09:37:00,0,0,0.000695249130938586,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-25 09:00:00,0,0,0.000695249130938586,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-25 07:04:00,0,0,0.00393974507531866,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-24 04:04:00,0.0120057170080991,0.00876168224299065,0.0141367323290846,0.0167427701674277,0,0,0,0,0.00151561398153898,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-24 01:55:00,0.000190566936636494,0,0.00463499420625724,0.0015220700152207,0,0,0,0,7.01673139601379e-06,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-24 00:45:00,0,0,0.00139049826187717,0.0015220700152207,0.00359712230215827,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-24 00:16:00,0.000190566936636494,0.00525700934579439,0.0771726535341831,0.0030441400304414,0.00359712230215827,0,0,0,0.000111933572269744,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-23 06:07:00,0,0,0.00139049826187717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-23 06:02:00,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-23 05:59:00,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-23 04:01:00,0,0,0.000926998841251448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-23 03:18:00,0,0,0.00278099652375435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-23 03:11:00,0.00014292520247737,0.000292056074766355,0.00162224797219003,0,0,0,0,0,1.75418284900345e-06,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-22 03:49:00,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-22 03:19:00,0,0,0.000926998841251448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-20 11:03:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-20 10:50:00,0,0,0.00115874855156431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-20 03:15:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-19 08:48:00,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-18 06:24:00,0,0,0.0018539976825029,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-18 04:22:00,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-18 00:10:00,0,0,0.00162224797219003,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 23:50:00,0,0,0.00115874855156431,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 23:30:00,0,0.000292056074766355,0.00115874855156431,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 08:38:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 07:13:00,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 07:11:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 07:11:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 06:47:00,0,0,0.000926998841251448,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 06:42:00,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 06:33:00,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 03:25:00,0,0,0.00115874855156431,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 02:47:00,0,0,0.000695249130938586,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 02:45:00,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 02:10:00,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 00:50:00,0.00014292520247737,0.0257009345794393,0.13928157589803,0.0045662100456621,0,0.140127388535032,0,0,0.000151360920114012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-17 00:27:00,0,0,0.000926998841251448,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-15 04:20:00,0,0.000876168224299065,0.00278099652375435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-14 02:19:00,0,0,0.0018539976825029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-13 09:24:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-13 09:13:00,0,0,0.000463499420625724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-13 09:11:00,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-12 23:45:00,0,0,0.00162224797219003,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-12 07:58:00,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-11 08:58:00,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-11 03:27:00,0,0,0.00347624565469293,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-11 03:05:00,0,0,0.00231749710312862,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-11 02:14:00,0,0,0.000695249130938586,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-11 01:59:00,0,0.000292056074766355,0.00115874855156431,0.0015220700152207,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-10 23:25:00,0,0,0.000926998841251448,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-10 08:41:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-10 08:41:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-10 04:38:00,0,0,0.000695249130938586,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-10 03:44:00,0,0,0.000695249130938586,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-10 03:29:00,0,0,0.000695249130938586,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-10 03:18:00,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
